model,term,Estimate,Std. Error,z value,p_value,p_display,sig,significant_0_05
disorder_type_base,fix.L:Sexm,-0.8720923537883785,0.1632741331326735,-5.341276888481365,9.229415852120536e-8,<0.001,***,TRUE
disorder_type_base,fix.Q:Sexm,-0.5451626653834329,0.16966199472547305,-3.2132279610737253,0.0013125206968006662,0.001,**,TRUE
disorder_type_base,fix.C:Sexm,-0.7206504451441784,0.17625855073162755,-4.088598494387065,4.339872716219508e-5,<0.001,***,TRUE
disorder_type_overall,(Intercept),-1.244791184568538,0.13966150336143612,-8.912915546577558,4.970784458896119e-19,<0.001,***,TRUE
disorder_type_overall,fix.L,1.0050806227608386,0.1771424027998329,5.673856777795648,1.3961787361639198e-8,<0.001,***,TRUE
disorder_type_overall,fix.Q,1.37937515802335,0.18687665274399745,7.381206468380818,1.5686152746434878e-13,<0.001,***,TRUE
disorder_type_overall,fix.C,0.2576229306168113,0.19387909688121652,1.328781363029809,0.18392011257799126,0.184,,FALSE
disorder_type_overall,medicationNAL/PLA,0.07898445451780538,0.12064208849116408,0.6547006563434142,0.5126605025987911,0.513,,FALSE
disorder_type_overall,medicationPLA/OXT,0.009454551864240183,0.11806356808167418,0.08008018068452497,0.936173485638937,0.936,,FALSE
disorder_type_overall,medicationPLA/PLA,-0.0023083395500126487,0.12257019608775353,-0.018832796419449342,0.9849744906988954,0.985,,FALSE
disorder_type_overall,Sexm,0.10314790053015295,0.09136211551228077,1.1290007893511174,0.2588975006920953,0.259,,FALSE
disorder_type_overall,sessionsession_2,-9.360907209712611e-4,0.11699143815978186,-0.008001360917478327,0.9936159057787809,0.994,,FALSE
disorder_type_overall,sessionsession_3,0.0020953774895905043,0.11884498476358818,0.017631181439912873,0.985933081347832,0.986,,FALSE
disorder_type_overall,sessionsession_4,0.025691778340643765,0.1183682349773012,0.21704960241715635,0.8281696890812366,0.828,,FALSE
disorder_type_overall,disorder_type_groupADHD only,0.0031079212180636032,0.12463922559195355,0.024935337998956923,0.9801065403432441,0.980,,FALSE
disorder_type_overall,disorder_type_groupDepression only,0.055910158348664356,0.12618949192215295,0.4430650880435882,0.6577186564801156,0.658,,FALSE
disorder_type_overall,disorder_type_groupOther/multiple disorder,0.017425346647422308,0.11191814951916346,0.15569723697440702,0.8762716751852968,0.876,,FALSE
disorder_type_overall,fix.L:medicationNAL/PLA,-0.09067399565628015,0.22903890876250396,-0.3958890484860903,0.6921868804818003,0.692,,FALSE
disorder_type_overall,fix.Q:medicationNAL/PLA,-0.1764772782255398,0.23931382983177096,-0.7374303371835927,0.4608606923382866,0.461,,FALSE
disorder_type_overall,fix.C:medicationNAL/PLA,0.039736785179032064,0.2493940531896251,0.15933333081049236,0.8734062619906141,0.873,,FALSE
disorder_type_overall,fix.L:medicationPLA/OXT,-0.1352782747417112,0.22546829597723342,-0.599988012307375,0.5485142247171078,0.549,,FALSE
disorder_type_overall,fix.Q:medicationPLA/OXT,-0.27614352366559825,0.23567621667358507,-1.1717072157860586,0.24131462499692063,0.241,,FALSE
disorder_type_overall,fix.C:medicationPLA/OXT,0.023335224434246057,0.24509238782744955,0.09520991100986201,0.9241480979036999,0.924,,FALSE
disorder_type_overall,fix.L:medicationPLA/PLA,0.187335690900802,0.23171125554838398,0.808487660461035,0.4188099067014415,0.419,,FALSE
disorder_type_overall,fix.Q:medicationPLA/PLA,-0.03977725166385641,0.24152578105519704,-0.16469153516479437,0.869186779961078,0.869,,FALSE
disorder_type_overall,fix.C:medicationPLA/PLA,-9.917975497489694e-4,0.2512849344373179,-0.003946904146760018,0.9968508342946448,0.997,,FALSE
disorder_type_overall,fix.L:Sexm,-0.8721457774801926,0.16319800049687122,-5.344095974367732,9.086941494279596e-8,<0.001,***,TRUE
disorder_type_overall,fix.Q:Sexm,-0.5478913402078811,0.17031363328604435,-3.21695527032583,0.0012955879593454763,0.001,**,TRUE
disorder_type_overall,fix.C:Sexm,-0.7198110628063646,0.1766832551870104,-4.074019702911182,4.620856966477529e-5,<0.001,***,TRUE
disorder_type_aoi,(Intercept),-1.2342081696131826,0.1361079084371075,-9.067865223889495,1.2137156297899053e-19,<0.001,***,TRUE
disorder_type_aoi,fix.L,0.7696771803460635,0.22190719478099877,3.4684642879905785,5.234420921812507e-4,<0.001,***,TRUE
disorder_type_aoi,fix.Q,1.19682955892446,0.24040724265982108,4.978342356423875,6.413114610896947e-7,<0.001,***,TRUE
disorder_type_aoi,fix.C,0.46518360767996886,0.2564396004649087,1.8140084715333378,0.0696764215331871,0.070,.,FALSE
disorder_type_aoi,medicationNAL/PLA,0.08205044492309799,0.11797984083172962,0.6954615665240943,0.4867660890015958,0.487,,FALSE
disorder_type_aoi,medicationPLA/OXT,0.01253128216519376,0.11562923747952487,0.1083746847972836,0.9136984814487171,0.914,,FALSE
disorder_type_aoi,medicationPLA/PLA,-0.0051633057596569935,0.12049541293364792,-0.04285064164641871,0.9658205948388368,0.966,,FALSE
disorder_type_aoi,Sexm,0.07664408611715044,0.09039898125060064,0.8478423656642834,0.39652576546427004,0.397,,FALSE
disorder_type_aoi,sessionsession_2,2.1489000429842002e-4,0.1152451133767121,0.001864634412705983,0.9985122378526841,0.999,,FALSE
disorder_type_aoi,sessionsession_3,0.008284731686577073,0.11616970234289917,0.071315769253871,0.9431464451349676,0.943,,FALSE
disorder_type_aoi,sessionsession_4,0.03620980408944204,0.1153803022566097,0.3138300332140768,0.7536501327068941,0.754,,FALSE
disorder_type_aoi,disorder_type_groupADHD only,0.03049514814430104,0.11895600927190278,0.25635651642109974,0.7976755610223937,0.798,,FALSE
disorder_type_aoi,disorder_type_groupDepression only,-5.831338483847853e-4,0.12750488806473376,-0.004573423476037486,0.9963509487391765,0.996,,FALSE
disorder_type_aoi,disorder_type_groupOther/multiple disorder,-0.01921348416396845,0.11101925944491389,-0.17306442377686634,0.8626007886572915,0.863,,FALSE
disorder_type_aoi,fix.L:medicationNAL/PLA,-0.12822559704940278,0.22436451515990488,-0.5715056900063552,0.5676569044071618,0.568,,FALSE
disorder_type_aoi,fix.Q:medicationNAL/PLA,-0.19780315650078056,0.23519570457462818,-0.8410151743992295,0.4003394335199679,0.400,,FALSE
disorder_type_aoi,fix.C:medicationNAL/PLA,0.02798506409763191,0.2453084739017873,0.11408111449438198,0.9091734929263808,0.909,,FALSE
disorder_type_aoi,fix.L:medicationPLA/OXT,-0.11748407898165195,0.22072749718033643,-0.5322584656757393,0.5945469946123039,0.595,,FALSE
disorder_type_aoi,fix.Q:medicationPLA/OXT,-0.26042974281113607,0.23078718007082993,-1.1284411150186446,0.2591336721888746,0.259,,FALSE
disorder_type_aoi,fix.C:medicationPLA/OXT,0.012016645752945294,0.23996430959295906,0.050076804226964436,0.9600611840872124,0.960,,FALSE
disorder_type_aoi,fix.L:medicationPLA/PLA,0.15710690741044905,0.22784582475758827,0.689531649647737,0.4904887632877868,0.490,,FALSE
disorder_type_aoi,fix.Q:medicationPLA/PLA,-0.07589599614857459,0.23756682243279978,-0.3194722031105299,0.7493684665897561,0.749,,FALSE
disorder_type_aoi,fix.C:medicationPLA/PLA,-0.011972178578851947,0.24723791827121705,-0.04842371535307383,0.9613785593533946,0.961,,FALSE
disorder_type_aoi,fix.L:Sexm,-0.7441769895881925,0.16909464267002505,-4.400949538303206,1.0777818971414724e-5,<0.001,***,TRUE
disorder_type_aoi,fix.Q:Sexm,-0.4655751237230786,0.18051322905295553,-2.579174535659639,0.009903673393671519,0.010,**,TRUE
disorder_type_aoi,fix.C:Sexm,-0.8075918605075039,0.19192731548231418,-4.207800533644844,2.5786832862328857e-5,<0.001,***,TRUE
disorder_type_aoi,fix.L:disorder_type_groupADHD only,-0.1631981072594018,0.22575137160269865,-0.72291081157467,0.4697346807756314,0.470,,FALSE
disorder_type_aoi,fix.Q:disorder_type_groupADHD only,-0.31566458896134825,0.23768055021432655,-1.3281044186270194,0.1841436139497127,0.184,,FALSE
disorder_type_aoi,fix.C:disorder_type_groupADHD only,-0.08918451139548353,0.24897788739709714,-0.3582025388995382,0.7201917473699706,0.720,,FALSE
disorder_type_aoi,fix.L:disorder_type_groupDepression only,0.6898709846630123,0.23912797909821756,2.884944652920184,0.003914824801560398,0.004,**,TRUE
disorder_type_aoi,fix.Q:disorder_type_groupDepression only,0.5196678781567239,0.2550973773505784,2.037135322808702,0.04163648302107422,0.042,*,TRUE
disorder_type_aoi,fix.C:disorder_type_groupDepression only,-0.19595250596653016,0.27035659948249635,-0.7247927601605179,0.46857917795121556,0.469,,FALSE
disorder_type_aoi,fix.L:disorder_type_groupOther/multiple disorder,0.32202380371864314,0.209089009221265,1.540127837986294,0.12352919533304636,0.124,,FALSE
disorder_type_aoi,fix.Q:disorder_type_groupOther/multiple disorder,0.458383515190947,0.22207408460774325,2.064101788376635,0.03900806645042871,0.039,*,TRUE
disorder_type_aoi,fix.C:disorder_type_groupOther/multiple disorder,-0.3188402505832858,0.2344173368742519,-1.3601393772096333,0.17378582221469457,0.174,,FALSE
disorder_type_medication,(Intercept),-1.202885060504326,0.18037011375960652,-6.668982102586606,2.575836594492713e-11,<0.001,***,TRUE
disorder_type_medication,fix.L,0.7702287893924322,0.22146162905419178,3.4779333678790776,5.05295515143434e-4,<0.001,***,TRUE
disorder_type_medication,fix.Q,1.1962084695737312,0.2397837702856156,4.988696558357064,6.078804144915707e-7,<0.001,***,TRUE
disorder_type_medication,fix.C,0.46650773384061733,0.25558317820470194,1.8252677547775913,0.06796063363850931,0.068,.,FALSE
disorder_type_medication,medicationNAL/PLA,0.06252275742148732,0.21216171209955853,0.2946938766790684,0.7682277412668972,0.768,,FALSE
disorder_type_medication,medicationPLA/OXT,-0.08330368815747838,0.21129200282862595,-0.39425859494097404,0.6933901291426172,0.693,,FALSE
disorder_type_medication,medicationPLA/PLA,-0.02087833192536503,0.21813488383413654,-0.09571294402063776,0.9237485602588946,0.924,,FALSE
disorder_type_medication,Sexm,0.07724663695049469,0.09046071759567749,0.8539246537459017,0.3931467384488997,0.393,,FALSE
disorder_type_medication,sessionsession_2,0.010488240534672965,0.12171930913472995,0.08616743398587344,0.9313333183084331,0.931,,FALSE
disorder_type_medication,sessionsession_3,0.013300656444159478,0.12250317237886625,0.10857397556223657,0.913540403193864,0.914,,FALSE
disorder_type_medication,sessionsession_4,0.03276457427752476,0.12963895554392388,0.25273710467702404,0.8004713730931307,0.800,,FALSE
disorder_type_medication,disorder_type_groupADHD only,-0.022860736930710706,0.23308330369967228,-0.09807968467860209,0.9218690190164194,0.922,,FALSE
disorder_type_medication,disorder_type_groupDepression only,-0.05482302388365531,0.25504807799262574,-0.21495172327956308,0.8298049579380997,0.830,,FALSE
disorder_type_medication,disorder_type_groupOther/multiple disorder,-0.06053158350016318,0.22187849747458843,-0.27281410406655476,0.7849961172102966,0.785,,FALSE
disorder_type_medication,fix.L:medicationNAL/PLA,-0.12975320582890496,0.22423934909839743,-0.5786370962572165,0.562834068485121,0.563,,FALSE
disorder_type_medication,fix.Q:medicationNAL/PLA,-0.19632657951920293,0.23520132944906139,-0.8347171335259066,0.4038769924498169,0.404,,FALSE
disorder_type_medication,fix.C:medicationNAL/PLA,0.025612772977120033,0.24530955242771907,0.10441001063204372,0.9168439787685517,0.917,,FALSE
disorder_type_medication,fix.L:medicationPLA/OXT,-0.12355417695327492,0.2208073333271363,-0.5595564924930445,0.5757819879928587,0.576,,FALSE
disorder_type_medication,fix.Q:medicationPLA/OXT,-0.2578882036569244,0.23074540930444962,-1.1176309181374096,0.2637246581911406,0.264,,FALSE
disorder_type_medication,fix.C:medicationPLA/OXT,0.011176137811991116,0.23998771231593347,0.04656962518680212,0.9628562413433045,0.963,,FALSE
disorder_type_medication,fix.L:medicationPLA/PLA,0.15664913379180737,0.22780995919772504,0.6876307530341356,0.49168533697190625,0.492,,FALSE
disorder_type_medication,fix.Q:medicationPLA/PLA,-0.07393777027049488,0.23771842487929748,-0.3110308774258331,0.7557771482113989,0.756,,FALSE
disorder_type_medication,fix.C:medicationPLA/PLA,-0.013850215878874224,0.24736225661157094,-0.05599162971990104,0.9553484752179155,0.955,,FALSE
disorder_type_medication,fix.L:Sexm,-0.743550943889453,0.16915775678222406,-4.395606551148052,1.1046386137472587e-5,<0.001,***,TRUE
disorder_type_medication,fix.Q:Sexm,-0.4645182728543461,0.18051040038023144,-2.573360160278154,0.010071633839129963,0.010,*,TRUE
disorder_type_medication,fix.C:Sexm,-0.8068962579528253,0.19202327380620848,-4.202075310762339,2.6447910973045384e-5,<0.001,***,TRUE
disorder_type_medication,fix.L:disorder_type_groupADHD only,-0.16151017421540995,0.2257732518806733,-0.7153645211292436,0.47438382944456103,0.474,,FALSE
disorder_type_medication,fix.Q:disorder_type_groupADHD only,-0.3175454910781757,0.23775598298454828,-1.335594112467878,0.18168197555118515,0.182,,FALSE
disorder_type_medication,fix.C:disorder_type_groupADHD only,-0.08995110443840927,0.24900863546929608,-0.3612368875034483,0.7179223689940892,0.718,,FALSE
disorder_type_medication,fix.L:disorder_type_groupDepression only,0.6908950065226217,0.23906389036804157,2.890001519924155,0.003852399638120328,0.004,**,TRUE
disorder_type_medication,fix.Q:disorder_type_groupDepression only,0.5196555932249495,0.2551582630700713,2.036601076416021,0.041690034841734024,0.042,*,TRUE
disorder_type_medication,fix.C:disorder_type_groupDepression only,-0.19606036672023805,0.2703415783943527,-0.7252320116080733,0.46830970738010624,0.468,,FALSE
disorder_type_medication,fix.L:disorder_type_groupOther/multiple disorder,0.32267411056265016,0.20889325639367637,1.5446841900656885,0.12242267085208045,0.122,,FALSE
disorder_type_medication,fix.Q:disorder_type_groupOther/multiple disorder,0.45955661180503105,0.2220678252608838,2.0694425735252144,0.03850457493324557,0.039,*,TRUE
disorder_type_medication,fix.C:disorder_type_groupOther/multiple disorder,-0.3201692897259711,0.234518337180068,-1.3652207054501606,0.1721836925032775,0.172,,FALSE
disorder_type_medication,medicationNAL/PLA:disorder_type_groupADHD only,0.04015614155099947,0.33366387620334315,0.12034908305904625,0.9042066239723581,0.904,,FALSE
disorder_type_medication,medicationPLA/OXT:disorder_type_groupADHD only,0.1462197525246589,0.3123980160099201,0.46805595756413426,0.6397445737949158,0.640,,FALSE
disorder_type_medication,medicationPLA/PLA:disorder_type_groupADHD only,0.012964715015571664,0.34760938247270057,0.0372967925185099,0.9702483629146302,0.970,,FALSE
disorder_type_medication,medicationNAL/PLA:disorder_type_groupDepression only,0.033635813950393105,0.3407648782671461,0.09870680957919603,0.9213710620104613,0.921,,FALSE
disorder_type_medication,medicationPLA/OXT:disorder_type_groupDepression only,0.1281291444944318,0.3487499882770485,0.3673954087495064,0.7133240958011753,0.713,,FALSE
disorder_type_medication,medicationPLA/PLA:disorder_type_groupDepression only,0.04667772269912513,0.34751654315652236,0.13431798749822785,0.8931511301602788,0.893,,FALSE
disorder_type_medication,medicationNAL/PLA:disorder_type_groupOther/multiple disorder,0.012548987541187589,0.3111189029500586,0.04033502118385258,0.9678260336199034,0.968,,FALSE
disorder_type_medication,medicationPLA/OXT:disorder_type_groupOther/multiple disorder,0.1429967354764144,0.3193166184660374,0.4478211505663416,0.6542822777216989,0.654,,FALSE
disorder_type_medication,medicationPLA/PLA:disorder_type_groupOther/multiple disorder,4.995557065638451e-4,0.3136944962231979,0.0015924911421091828,0.9987293764415519,0.999,,FALSE
disorder_type_responsiveness,(Intercept),-1.196403464152923,0.18009287632180598,-6.643258126518469,3.068238025559132e-11,<0.001,***,TRUE
disorder_type_responsiveness,fix.L,0.8554494327963078,0.3014113654969084,2.838145905301246,0.004537643520517822,0.005,**,TRUE
disorder_type_responsiveness,fix.Q,1.2208472738962808,0.3211076867800492,3.8019870721205464,1.4354021882110332e-4,<0.001,***,TRUE
disorder_type_responsiveness,fix.C,0.674169092979845,0.3387038257339491,1.990438376416223,0.046542665975788544,0.047,*,TRUE
disorder_type_responsiveness,medicationNAL/PLA,0.05643753833684221,0.21140305534575035,0.2669665215790682,0.7894949377571817,0.789,,FALSE
disorder_type_responsiveness,medicationPLA/OXT,-0.08097596527826208,0.2103455765628763,-0.3849663330289088,0.7002623591959597,0.700,,FALSE
disorder_type_responsiveness,medicationPLA/PLA,-0.03388071465749053,0.21909698505449685,-0.15463797755620984,0.8771067283468937,0.877,,FALSE
disorder_type_responsiveness,Sexm,0.07933826157505994,0.09012137722018207,0.8803489696037698,0.37867029199592667,0.379,,FALSE
disorder_type_responsiveness,sessionsession_2,0.0020737904675403257,0.12178409152034754,0.01702841842190726,0.9864139444341479,0.986,,FALSE
disorder_type_responsiveness,sessionsession_3,0.0013740502351701368,0.12233053423771106,0.01123227527560781,0.9910381294195527,0.991,,FALSE
disorder_type_responsiveness,sessionsession_4,0.015170288042411367,0.1298693979241133,0.11681187627647148,0.9070091322776692,0.907,,FALSE
disorder_type_responsiveness,disorder_type_groupADHD only,-0.04775652118569785,0.23542499201063385,-0.202852385287713,0.8392504114828367,0.839,,FALSE
disorder_type_responsiveness,disorder_type_groupDepression only,-0.035679367004866576,0.2502603845927803,-0.14256897695943155,0.8866305999445079,0.887,,FALSE
disorder_type_responsiveness,disorder_type_groupOther/multiple disorder,-0.060537145842939843,0.2202474234883691,-0.27485972314285306,0.7834240119850834,0.783,,FALSE
disorder_type_responsiveness,fix.L:medicationNAL/PLA,-0.47127648702249525,0.40161330980676874,-1.1734583379451347,0.2406120545994332,0.241,,FALSE
disorder_type_responsiveness,fix.Q:medicationNAL/PLA,-0.18698462043855435,0.4187012452261127,-0.4465824321529696,0.6551765823472853,0.655,,FALSE
disorder_type_responsiveness,fix.C:medicationNAL/PLA,-0.356360474934477,0.4351668225893409,-0.8189054322065539,0.4128403703933706,0.413,,FALSE
disorder_type_responsiveness,fix.L:medicationPLA/OXT,-0.08271746822286195,0.3934878082490265,-0.21021608926320934,0.833499022703432,0.833,,FALSE
disorder_type_responsiveness,fix.Q:medicationPLA/OXT,-0.4388274094581006,0.4086613081624068,-1.0738168764528728,0.28290476447627794,0.283,,FALSE
disorder_type_responsiveness,fix.C:medicationPLA/OXT,-0.23851140269153315,0.4227306018289394,-0.5642160791284476,0.5726070863013001,0.573,,FALSE
disorder_type_responsiveness,fix.L:medicationPLA/PLA,0.12746266183073218,0.4046181009165379,0.31501967297559036,0.7527467169011104,0.753,,FALSE
disorder_type_responsiveness,fix.Q:medicationPLA/PLA,0.06049176462131522,0.4234613890096757,0.14285072072989644,0.8864080784645327,0.886,,FALSE
disorder_type_responsiveness,fix.C:medicationPLA/PLA,-0.19148956920688084,0.44077746957502423,-0.4344359283869604,0.6639719123261396,0.664,,FALSE
disorder_type_responsiveness,fix.L:Sexm,-0.7525681450909802,0.16851206121971962,-4.465960119671916,7.97104586101381e-6,<0.001,***,TRUE
disorder_type_responsiveness,fix.Q:Sexm,-0.4739252893124973,0.18014354209797706,-2.6308203102542373,0.008517905934900438,0.009,**,TRUE
disorder_type_responsiveness,fix.C:Sexm,-0.8128257349183544,0.19164948920939778,-4.241210024986054,2.2231798039843136e-5,<0.001,***,TRUE
disorder_type_responsiveness,fix.L:disorder_type_groupADHD only,-0.12715059704925485,0.4322337684370913,-0.2941709008738885,0.7686273151242344,0.769,,FALSE
disorder_type_responsiveness,fix.Q:disorder_type_groupADHD only,-0.10315449388044381,0.45845577909733204,-0.2250042394133365,0.821975976248221,0.822,,FALSE
disorder_type_responsiveness,fix.C:disorder_type_groupADHD only,-0.26364739726628783,0.4814520834398724,-0.5476087991614522,0.5839605462467559,0.584,,FALSE
disorder_type_responsiveness,fix.L:disorder_type_groupDepression only,0.4662432691322107,0.4669753766622162,0.9984322352599437,0.31806980893924836,0.318,,FALSE
disorder_type_responsiveness,fix.Q:disorder_type_groupDepression only,0.3370893021578359,0.49495806800630887,0.6810461813778117,0.49584226938972337,0.496,,FALSE
disorder_type_responsiveness,fix.C:disorder_type_groupDepression only,-0.3650948081249857,0.5210283179397394,-0.7007197028534858,0.48347795758940915,0.483,,FALSE
disorder_type_responsiveness,fix.L:disorder_type_groupOther/multiple disorder,0.16301031101419736,0.4053581417178447,0.4021389833774771,0.687581744341858,0.688,,FALSE
disorder_type_responsiveness,fix.Q:disorder_type_groupOther/multiple disorder,0.3529617032133052,0.4268371951100501,0.8269234904008359,0.40828042818670573,0.408,,FALSE
disorder_type_responsiveness,fix.C:disorder_type_groupOther/multiple disorder,-0.7877526356335953,0.4474349794275595,-1.7605968953107607,0.07830665449715676,0.078,.,FALSE
disorder_type_responsiveness,medicationNAL/PLA:disorder_type_groupADHD only,0.07146613692446269,0.33453736095847275,0.2136267731643104,0.8308381193635134,0.831,,FALSE
disorder_type_responsiveness,medicationPLA/OXT:disorder_type_groupADHD only,0.1689878256286399,0.31253541945486457,0.540699757881505,0.5887145454066391,0.589,,FALSE
disorder_type_responsiveness,medicationPLA/PLA:disorder_type_groupADHD only,0.050331679452761,0.3492576420348663,0.144110460001721,0.8854132450564305,0.885,,FALSE
disorder_type_responsiveness,medicationNAL/PLA:disorder_type_groupDepression only,-4.1819179957119907e-4,0.3419653697316791,-0.0012229068689011712,0.9990242617332069,0.999,,FALSE
disorder_type_responsiveness,medicationPLA/OXT:disorder_type_groupDepression only,0.09977676432882265,0.3471623070635386,0.28740667491462785,0.7738009508636844,0.774,,FALSE
disorder_type_responsiveness,medicationPLA/PLA:disorder_type_groupDepression only,0.0456207782520642,0.34124469596113627,0.13368934020665296,0.8936482347742986,0.894,,FALSE
disorder_type_responsiveness,medicationNAL/PLA:disorder_type_groupOther/multiple disorder,0.01737307116841264,0.309694047670834,0.05609753012391777,0.9552641115176793,0.955,,FALSE
disorder_type_responsiveness,medicationPLA/OXT:disorder_type_groupOther/multiple disorder,0.12838847865475497,0.3191635800712527,0.4022654421475423,0.6874886846008337,0.687,,FALSE
disorder_type_responsiveness,medicationPLA/PLA:disorder_type_groupOther/multiple disorder,0.016719519752601116,0.3141629683114142,0.05321925700685347,0.9575572124841539,0.958,,FALSE
disorder_type_responsiveness,fix.L:medicationNAL/PLA:disorder_type_groupADHD only,0.038063152836095654,0.6293695859114368,0.06047822088665689,0.9517747613078082,0.952,,FALSE
disorder_type_responsiveness,fix.Q:medicationNAL/PLA:disorder_type_groupADHD only,-0.1904483433634073,0.6565972238540828,-0.2900535312128141,0.7717752849823677,0.772,,FALSE
disorder_type_responsiveness,fix.C:medicationNAL/PLA:disorder_type_groupADHD only,0.3546596638994453,0.68154188800396,0.5203783804663002,0.6027998755245952,0.603,,FALSE
disorder_type_responsiveness,fix.L:medicationPLA/OXT:disorder_type_groupADHD only,-0.18263386441481,0.5966014999831679,-0.3061237097458902,0.759510456176673,0.760,,FALSE
disorder_type_responsiveness,fix.Q:medicationPLA/OXT:disorder_type_groupADHD only,-0.2207589277992397,0.6194575778747501,-0.3563745697592799,0.7215600712718657,0.722,,FALSE
disorder_type_responsiveness,fix.C:medicationPLA/OXT:disorder_type_groupADHD only,0.18717917845111134,0.6404208727924218,0.2922752621021791,0.7700761714250982,0.770,,FALSE
disorder_type_responsiveness,fix.L:medicationPLA/PLA:disorder_type_groupADHD only,0.006036351800100884,0.6446198395924738,0.00936420418570586,0.9925285552492523,0.993,,FALSE
disorder_type_responsiveness,fix.Q:medicationPLA/PLA:disorder_type_groupADHD only,-0.4806926395424304,0.6703139310771857,-0.7171156934929931,0.47330271313719924,0.473,,FALSE
disorder_type_responsiveness,fix.C:medicationPLA/PLA:disorder_type_groupADHD only,0.13803707413416924,0.6901803913509704,0.20000144290389532,0.841479452647904,0.841,,FALSE
disorder_type_responsiveness,fix.L:medicationNAL/PLA:disorder_type_groupDepression only,0.8932596499351616,0.6433265460527849,1.388501151422826,0.16498449439458884,0.165,,FALSE
disorder_type_responsiveness,fix.Q:medicationNAL/PLA:disorder_type_groupDepression only,0.15948094408935273,0.6733658633437535,0.23684144500199836,0.8127797976501531,0.813,,FALSE
disorder_type_responsiveness,fix.C:medicationNAL/PLA:disorder_type_groupDepression only,0.4591507985800148,0.7016907914662796,0.6543491865135581,0.512886863601741,0.513,,FALSE
disorder_type_responsiveness,fix.L:medicationPLA/OXT:disorder_type_groupDepression only,0.12655888679007307,0.64861237375749,0.19512252912614372,0.8452970258512117,0.845,,FALSE
disorder_type_responsiveness,fix.Q:medicationPLA/OXT:disorder_type_groupDepression only,0.47535773203698617,0.6819078269498459,0.6970996859843179,0.48574041070365714,0.486,,FALSE
disorder_type_responsiveness,fix.C:medicationPLA/OXT:disorder_type_groupDepression only,0.22410938473180914,0.7128013771879546,0.3144064979446792,0.7532123215574081,0.753,,FALSE
disorder_type_responsiveness,fix.L:medicationPLA/PLA:disorder_type_groupDepression only,-0.15598530188835652,0.63819174203823,-0.24441761247204047,0.8069074025754218,0.807,,FALSE
disorder_type_responsiveness,fix.Q:medicationPLA/PLA:disorder_type_groupDepression only,0.07622109863015306,0.6738039463593374,0.11312058803155867,0.9099349528674254,0.910,,FALSE
disorder_type_responsiveness,fix.C:medicationPLA/PLA:disorder_type_groupDepression only,-0.023766554613644415,0.7066266999546822,-0.03363381912283901,0.9731691537563733,0.973,,FALSE
disorder_type_responsiveness,fix.L:medicationNAL/PLA:disorder_type_groupOther/multiple disorder,0.5084363928245055,0.5825781261795455,0.8727351233709207,0.38280746857962483,0.383,,FALSE
disorder_type_responsiveness,fix.Q:medicationNAL/PLA:disorder_type_groupOther/multiple disorder,-0.006112507247448201,0.6099121509115818,-0.010021946994025905,0.9920037770805069,0.992,,FALSE
disorder_type_responsiveness,fix.C:medicationNAL/PLA:disorder_type_groupOther/multiple disorder,0.7569363545718898,0.6356445883503167,1.1908169572187512,0.23372545043321089,0.234,,FALSE
disorder_type_responsiveness,fix.L:medicationPLA/OXT:disorder_type_groupOther/multiple disorder,-0.10050756971891404,0.5738888688975022,-0.17513420309405742,0.8609741833975291,0.861,,FALSE
disorder_type_responsiveness,fix.Q:medicationPLA/OXT:disorder_type_groupOther/multiple disorder,0.5686038604060496,0.6028470957120988,0.9431974781837503,0.3455799030613811,0.346,,FALSE
disorder_type_responsiveness,fix.C:medicationPLA/OXT:disorder_type_groupOther/multiple disorder,0.5679194495196279,0.6302861908602414,0.9010501225554495,0.3675616705525249,0.368,,FALSE
disorder_type_responsiveness,fix.L:medicationPLA/PLA:disorder_type_groupOther/multiple disorder,0.25860586282764286,0.5838487423753866,0.442932979140292,0.6578142123577311,0.658,,FALSE
disorder_type_responsiveness,fix.Q:medicationPLA/PLA:disorder_type_groupOther/multiple disorder,-0.15548967289829355,0.613178707628268,-0.2535797002797384,0.7998202809571509,0.800,,FALSE
disorder_type_responsiveness,fix.C:medicationPLA/PLA:disorder_type_groupOther/multiple disorder,0.5530861456864753,0.6413293532071995,0.8624057871678068,0.38846425704565996,0.388,,FALSE
